,movie_id,budget,popularity,revenue,title,vote_average,vote_count,director_id,year,month,day,director_name,gender
980,45638,22.0,39,63.647656,"Hail, Caesar!",5.7,1309,5135,2016,Feb,Friday,Joel Coen,
981,45640,22.0,35,43.058898,Homefront,6.4,875,5207,2013,Nov,Wednesday,Gary Fleder,Male
982,45642,22.0,14,0.0,I Heart Huckabees,6.2,239,5123,2004,Sep,Friday,David O. Russell,Male
983,45649,21.0,13,26.193068,Black Book,7.2,277,4889,2006,Sep,Friday,Paul Verhoeven,Male
984,45659,0.0,2,0.0,My Fellow Americans,6.3,46,4989,1996,Dec,Friday,Peter Segal,Male
985,45662,17.0,15,73.244881,To Rome with Love,5.6,546,5457,2012,Apr,Friday,Woody Allen,Male
986,45663,18.0,8,70.687344,Firefox,5.5,139,5087,1982,Jun,Sunday,Clint Eastwood,Male
987,45665,9.0,20,4.6e-05,Death at a Funeral,6.9,497,4947,2007,Feb,Friday,Frank Oz,Male
988,45667,32.0,5,40.222729,Hardball,6.3,123,5115,2001,Sep,Friday,Brian Robbins,Male
989,45668,21.0,63,205.738714,Silver Linings Playbook,6.9,4742,5123,2012,Sep,Saturday,David O. Russell,Male
990,45669,21.0,17,41.170784,Freedom Writers,7.5,356,5235,2007,Jan,Friday,Richard LaGravenese,Male
991,45670,0.0,1,37.0,For Colored Girls,7.0,22,5554,2010,Nov,Friday,Tyler Perry,Male
992,45671,21.0,34,43.928932,The Transporter,6.6,1692,4873,2002,Oct,Wednesday,Louis Leterrier,Male
993,45674,17.0,10,14.899417,Away We Go,6.7,189,4764,2009,Jun,Friday,Sam Mendes,Male
994,45681,15.0,21,2.856712,eXistenZ,6.7,475,5229,1999,Apr,Wednesday,David Cronenberg,Male
995,45682,18.0,68,389.925971,Raiders of the Lost Ark,7.7,3854,4799,1981,Jun,Friday,Steven Spielberg,Male
996,45683,18.0,81,358.991681,Home Alone 2: Lost in New York,6.3,2395,4885,1992,Nov,Thursday,Chris Columbus,Male
997,45684,20.0,52,303.788635,Close Encounters of the Third Kind,7.2,1098,4799,1977,Nov,Wednesday,Steven Spielberg,Male
998,45686,20.0,25,299.965036,Beverly Hills Cop II,6.1,613,4923,1987,May,Monday,Tony Scott,Male
999,45687,20.0,8,132.675402,Bringing Down the House,5.4,183,4998,2003,Mar,Friday,Adam Shankman,Male
1000,45688,19.0,18,272.742922,The Silence of the Lambs,8.1,4443,5009,1991,Feb,Friday,Jonathan Demme,Male
1001,45692,20.0,12,149.281606,Beverly Hills Chihuahua,4.9,209,4913,2008,Oct,Friday,Raja Gosnell,Male
1002,45693,13.0,49,318.000141,The Conjuring,7.4,3092,4794,2013,Jul,Thursday,James Wan,Male
1003,45694,32.0,13,97.918663,Are We There Yet?,5.2,221,5116,2005,Jan,Thursday,Brian Levant,Male
1004,45696,35.0,43,131.282949,School of Rock,6.7,1414,5535,2003,Oct,Friday,Richard Linklater,Male
1005,45697,18.0,16,122.19592,Mortal Kombat,5.4,442,4974,1995,Aug,Friday,Paul W.S. Anderson,Male
1006,45699,20.0,40,177.243185,The Descendants,6.7,934,5451,2011,Sep,Friday,Alexander Payne,
1007,45704,20.0,2,60.072596,Why Did I Get Married Too?,6.1,29,5554,2010,Apr,Friday,Tyler Perry,Male
1008,45705,20.0,47,53.0,Edward Scissorhands,7.5,3601,4785,1990,Dec,Wednesday,Tim Burton,Male
1009,45707,0.0,7,0.0,Madea's Witness Protection,5.9,52,5554,2012,Jun,Friday,Tyler Perry,Male
1010,45710,20.0,10,48.548426,Date Movie,3.6,222,5465,2006,Feb,Friday,Jason Friedberg,Male
1011,45717,20.0,29,41.596251,Orphan,6.7,1261,5202,2009,Jul,Friday,Jaume Collet-Serra,Male
1012,45719,20.0,6,86.865564,Epic Movie,3.2,326,5465,2007,Jan,Thursday,Jason Friedberg,Male
1013,45725,20.0,11,41.237648,Man of the Year,5.8,129,5037,2006,Oct,Monday,Barry Levinson,Male
1014,45729,20.0,17,80.547866,Vampires Suck,4.2,315,5465,2010,Aug,Wednesday,Jason Friedberg,Male
1015,45730,25.0,25,135.330182,Babel,6.9,1055,4874,2006,Sep,Friday,Alejandro González Iñárritu,Male
1016,45731,19.8,20,41.29632,This Is Where I Leave You,6.5,505,4842,2014,Sep,Wednesday,Shawn Levy,Male
1017,45736,20.0,36,78.378744,Scary Movie 5,4.6,793,5338,2013,Apr,Thursday,Malcolm D. Lee,Male
1018,45738,20.0,30,54.586584,Milk,7.1,612,5283,2008,Nov,Wednesday,Gus Van Sant,Male
1019,45739,20.0,16,46.069568,Risen,5.7,295,4814,2016,Feb,Friday,Kevin Reynolds,
1020,45744,20.0,14,45.636368,The Debt,6.3,257,5157,2010,Apr,Sunday,John Madden,
1021,45745,30.0,23,47.126295,High Fidelity,7.0,628,5249,2000,Mar,Friday,Stephen Frears,
1022,45748,20.0,30,64.822796,The Bank Job,6.6,697,4904,2008,Feb,Thursday,Roger Donaldson,Male
1023,45750,20.0,19,32.005248,You Again,6.0,368,5203,2010,Sep,Friday,Andy Fickman,Male
1024,45751,20.0,18,65.569869,Street Kings,6.3,363,4811,2008,Apr,Thursday,David Ayer,
1025,45760,20.0,15,37.597471,The Covenant,5.2,288,4958,2006,Sep,Friday,Renny Harlin,Male
1026,45762,40.0,4,28.972508,Shorts,5.1,44,5097,2009,Aug,Friday,Robert Rodriguez,
1027,45763,20.0,12,21.284514,To Die For,6.7,175,5283,1995,May,Saturday,Gus Van Sant,Male
1028,45766,20.0,17,0.0,Vampires,5.8,255,5227,1998,Apr,Wednesday,John Carpenter,Male
1029,45770,20.0,7,0.0,Georgia Rule,5.6,130,5053,2007,May,Friday,Garry Marshall,Male
1030,45772,20.0,14,18.432,Ladyhawke,6.8,260,4866,1985,Mar,Wednesday,Richard Donner,Male
1031,45776,20.0,8,17.807569,School for Scoundrels,5.6,111,4993,2006,Sep,Friday,Todd Phillips,Male
1032,45778,19.0,64,25.836616,From Dusk Till Dawn,6.9,1603,5097,1996,Jan,Friday,Robert Rodriguez,
1033,45783,20.0,10,73.276047,The Kite Runner,7.3,394,4773,2007,Oct,Sunday,Marc Forster,Male
1034,45784,20.0,32,60.427839,21 Grams,7.2,918,4874,2003,Sep,Saturday,Alejandro González Iñárritu,Male
1035,45788,20.0,10,17.436509,Capitalism: A Love Story,7.0,167,5697,2009,Sep,Sunday,Michael Moore,Male
1036,45791,25.0,16,14.109284,Disaster Movie,3.0,240,5465,2008,Aug,Friday,Jason Friedberg,Male
1037,45796,40.0,9,0.0,Envy,4.8,139,5037,2004,Apr,Friday,Barry Levinson,Male
1038,45798,0.0,7,0.0,Bullets Over Broadway,7.0,130,5457,1994,Oct,Friday,Woody Allen,Male
1039,45800,30.0,5,27.674124,The Quiet American,6.4,81,4880,2002,Nov,Friday,Phillip Noyce,Male
1040,45801,20.0,14,12.482775,The Weather Man,6.0,289,4763,2005,Oct,Thursday,Gore Verbinski,Male
1041,45803,0.0,17,0.0,Ghost Town,6.4,286,5147,2008,Sep,Friday,David Koepp,Male
1042,45804,20.0,15,17.280326,12 Rounds,5.7,220,4958,2009,Mar,Thursday,Renny Harlin,Male
1043,45808,0.0,2,0.0,Mrs Henderson Presents,6.4,62,5249,2005,Sep,Friday,Stephen Frears,
1044,45810,20.0,11,10.686841,Deconstructing Harry,7.3,187,5457,1997,Aug,Tuesday,Woody Allen,Male
1045,45813,20.0,9,0.0,We're No Angels,5.6,105,5193,1989,Dec,Friday,Neil Jordan,
1046,45814,20.0,12,0.0,Everyone Says I Love You,6.5,147,5457,1996,Dec,Friday,Woody Allen,Male
1047,45815,20.0,12,16.974459,Death Sentence,6.5,297,4794,2007,Aug,Friday,James Wan,Male
1048,45816,21.0,15,0.0,Everybody's Fine,6.5,284,5367,2009,Dec,Friday,Kirk Jones,
1049,45818,0.0,6,12.382362,The Man,5.4,133,5002,2005,Sep,Thursday,Les Mayfield,
1050,45819,20.0,9,10.337477,Code Name: The Cleaner,4.7,78,5002,2007,Jan,Friday,Les Mayfield,
1051,45822,20.0,45,11.110975,Inherent Vice,6.5,833,5363,2014,Dec,Thursday,Paul Thomas Anderson,Male
1052,45825,20.0,2,7.0,An American Carol,4.1,20,5253,2008,Oct,Friday,David Zucker,Male
1053,45826,12.0,29,15.008161,Machete Kills,5.3,631,5097,2013,Sep,Thursday,Robert Rodriguez,
1054,45829,0.0,8,0.0,Topsy-Turvy,6.7,41,5709,1999,Sep,Friday,Mike Leigh,Male
1055,45831,15.0,27,27.462041,A Dangerous Method,6.2,571,5229,2011,Sep,Friday,David Cronenberg,Male
1056,45832,8.7,26,7.659918,A Scanner Darkly,6.8,532,5535,2006,May,Thursday,Richard Linklater,Male
1057,45833,0.0,13,0.0,Chasing Mavericks,7.0,216,5182,2012,Oct,Thursday,Curtis Hanson,Male
1058,45834,20.0,9,10.442808,Alone in the Dark,3.1,173,5148,2005,Jan,Friday,Uwe Boll,Male
1059,45858,20.0,3,0.30507,Rapa Nui,6.2,33,4814,1994,Sep,Friday,Kevin Reynolds,
1060,45879,14.0,45,173.046663,Scream,7.0,1476,5307,1996,Dec,Friday,Wes Craven,Male
1061,45882,19.0,76,381.109762,Back to the Future,8.0,6079,4804,1985,Jul,Wednesday,Robert Zemeckis,Male
1062,45884,0.0,2,0.0,I Can Do Bad All By Myself,6.0,40,5554,2009,Sep,Friday,Tyler Perry,Male
1063,45887,18.0,18,101.564935,Just Married,5.3,404,4842,2003,Jan,Thursday,Shawn Levy,Male
1064,45888,19.1,10,5.728213,The Devil's Double,6.5,208,4859,2011,Feb,Friday,Lee Tamahori,Male
1065,45893,25.0,7,8.613462,The Bounty,6.5,108,4904,1984,May,Friday,Roger Donaldson,Male
1066,45905,15.0,15,46.770602,Land of the Dead,6.0,381,4991,2005,Jun,Friday,George A. Romero,Male
1067,45907,18.5,44,10.680275,Fear and Loathing in Las Vegas,7.2,1301,5014,1998,May,Friday,Terry Gilliam,Male
1068,45909,18.0,36,268.1574,Neighbors,6.2,2713,5310,2014,May,Thursday,Nicholas Stoller,Male
1069,45910,23.0,85,351.583407,The Mask,6.6,2472,4926,1994,Jul,Friday,Chuck Russell,Male
1070,45912,18.0,29,261.572744,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,6.5,1579,5088,2006,Nov,Wednesday,Larry Charles,Male
1071,45913,18.0,25,141.774679,Legally Blonde,6.1,882,5035,2001,Jul,Friday,Robert Luketic,Male
1072,45921,16.5,36,67.683989,Austin Powers: International Man of Mystery,6.5,1013,4948,1997,May,Friday,Jay Roach,Male
1073,45922,18.0,16,88.923251,My Big Fat Greek Wedding 2,5.5,322,5367,2016,Mar,Wednesday,Kirk Jones,
1074,45924,18.0,50,98.235548,Predator,7.3,2093,4890,1987,Jun,Thursday,John McTiernan,
1075,45927,17.0,36,129.042871,Mean Girls,6.9,2320,4955,2004,Apr,Friday,Mark Waters,Male
1076,45930,18.0,12,41.382841,Peggy Sue Got Married,5.9,136,5179,1986,Oct,Sunday,Francis Ford Coppola,Male
1077,45931,18.0,89,103.215094,Birdman,7.4,4535,4874,2014,Aug,Wednesday,Alejandro González Iñárritu,Male
1078,45932,18.0,34,99.206215,Blue Jasmine,7.0,1098,5457,2013,Jul,Thursday,Woody Allen,Male
1079,45933,15.0,17,76.286096,United 93,6.9,367,4876,2006,Apr,Friday,Paul Greengrass,Male
1080,45936,1.0,14,21.378361,The Fog,6.4,311,5227,1980,Feb,Friday,John Carpenter,Male
1081,45941,18.0,35,23.0,Raging Bull,7.7,938,4809,1980,Nov,Friday,Martin Scorsese,Male
1082,45943,18.0,8,0.0,Young Sherlock Holmes,6.7,167,5037,1985,Dec,Wednesday,Barry Levinson,Male
1083,45945,18.0,52,35.69292,127 Hours,7.0,2606,5222,2010,Nov,Friday,Danny Boyle,Male
1084,45946,0.0,11,0.0,Small Time Crooks,6.4,155,5457,2000,May,Friday,Woody Allen,Male
1085,45951,30.0,53,34.441873,Steve Jobs,6.8,1573,5222,2015,Oct,Friday,Danny Boyle,Male
1086,45952,18.0,14,0.0,"I Love You, Beth Cooper",5.1,197,4885,2009,Jul,Friday,Chris Columbus,Male
1087,45953,18.0,13,0.0,Youth in Revolt,5.9,319,5519,2009,Sep,Friday,Miguel Arteta,Male
1088,45956,18.0,13,12.0,Blow Out,7.3,236,4967,1981,Jul,Friday,Brian De Palma,Male
1089,45958,18.0,14,8.038061,The Ice Storm,6.9,176,4867,1997,Sep,Saturday,Ang Lee,Male
1090,45959,18.0,9,25.312387,And So It Goes,5.7,164,5101,2014,Jul,Sunday,Rob Reiner,Male
1091,45965,18.0,24,5.887457,Ed Wood,7.3,630,4785,1994,Sep,Tuesday,Tim Burton,Male
1092,45966,18.0,17,20.275812,Labor Day,6.7,299,5450,2013,Dec,Friday,Jason Reitman,Male
1093,45968,18.0,31,25.739015,RockNRolla,6.9,836,4888,2008,Sep,Thursday,Guy Ritchie,Male
1094,45970,0.0,9,0.0,Hamlet,7.3,117,4847,1996,Dec,Wednesday,Kenneth Branagh,Male
1095,45973,0.0,8,0.0,Anything Else,6.2,149,5457,2003,Aug,Wednesday,Woody Allen,Male
1096,45984,3.5,18,34.0,Day of the Dead,6.9,270,4991,1985,Jul,Friday,George A. Romero,Male
1097,45985,18.0,10,0.0,I Am Wrath,4.5,179,4926,2016,Apr,Thursday,Chuck Russell,Male
1098,45990,0.0,3,90.508336,Madea Goes to Jail,6.4,52,5554,2009,Feb,Monday,Tyler Perry,Male
1099,45992,23.0,28,150.8167,Step Up 2: The Streets,6.5,640,4868,2008,Feb,Thursday,Jon M. Chu,Male
1100,46000,18.5,67,183.316455,Aliens,7.7,3220,4762,1986,Jul,Friday,James Cameron,Male
1101,46004,16.0,23,109.502303,Sideways,6.9,478,5451,2004,Oct,Friday,Alexander Payne,
1102,46006,0.3,30,70.0,Halloween,7.4,1035,5227,1978,Oct,Wednesday,John Carpenter,Male
1103,46008,17.0,7,71.625195,The Best Man Holiday,6.7,110,5338,2013,Nov,Friday,Malcolm D. Lee,Male
1104,46021,0.0,10,0.0,A Simple Plan,6.9,187,4767,1998,Dec,Friday,Sam Raimi,Male
1105,46025,17.0,18,29.536299,Brooklyn's Finest,6.2,293,5034,2009,Jan,Friday,Antoine Fuqua,Male
1106,46028,17.0,5,20.455276,My Life in Ruins,5.6,101,5132,2009,Feb,Friday,Donald Petrie,Male
1107,46029,17.0,7,7.314027,American Dreamz,4.9,95,4924,2006,Mar,Saturday,Paul Weitz,Male
1108,46037,17.0,9,1.569918,Veronica Guerin,6.8,59,4892,2003,Jul,Friday,Joel Schumacher,Male
1109,46045,15.0,24,43.848069,Wall Street,7.0,546,4839,1987,Dec,Thursday,Oliver Stone,Male
1110,46046,16.5,20,135.0,Sense and Sensibility,7.2,352,4867,1995,Dec,Wednesday,Ang Lee,Male
1111,46051,16.0,35,247.275374,Dumb and Dumber,6.5,1859,5067,1994,Dec,Friday,Bobby Farrelly,Male
1112,46052,16.0,18,92.823546,When Harry Met Sally...,7.3,950,5101,1989,Jul,Friday,Rob Reiner,Male
1113,46053,16.0,7,53.97725,The Verdict,7.4,131,5615,1982,Dec,Wednesday,Sidney Lumet,
1114,46054,16.0,14,119.754278,Road Trip,5.9,542,4993,2000,May,Friday,Todd Phillips,Male
1115,46055,0.0,9,0.0,Varsity Blues,6.0,122,5115,1999,Jan,Friday,Brian Robbins,Male
1116,46058,16.0,41,68.263166,Moonrise Kingdom,7.6,1662,5228,2012,May,Wednesday,Wes Anderson,Male
1117,46059,16.0,21,0.0,The Texas Chainsaw Massacre: The Beginning,5.9,402,4849,2006,Oct,Friday,Jonathan Liebesman,
1118,46062,19.0,90,83.258226,Pan's Labyrinth,7.6,3041,4798,2006,May,Saturday,Guillermo del Toro,Male
1119,46063,0.0,6,0.0,See Spot Run,4.8,44,5191,2001,Mar,Friday,John Whitesell,Male
1120,46064,16.0,7,29.381649,Baby Boy,7.4,55,5024,2001,Jun,Wednesday,John Singleton,Male
1121,46070,15.0,32,96.408652,Vicky Cristina Barcelona,6.7,1020,5457,2008,Aug,Friday,Woody Allen,Male
1122,46076,16.0,7,0.0,Radio Days,7.0,127,5457,1987,Jan,Friday,Woody Allen,Male
1123,46080,26.0,44,206.67844,Philadelphia,7.6,988,5009,1993,Dec,Wednesday,Jonathan Demme,Male
1124,46085,16.0,8,0.0,Hollywood Ending,6.4,113,5457,2002,May,Friday,Woody Allen,Male
1125,46091,0.0,4,0.0,The White Countess,6.9,21,5826,2005,Oct,Sunday,James Ivory,Male
1126,46092,20.0,38,24.261569,Trance,6.5,956,5222,2013,Mar,Wednesday,Danny Boyle,Male
1127,46098,16.0,43,47.801389,Hachi: A Dog's Tale,7.7,1717,5405,2009,Jun,Saturday,Lasse Hallström,Male
1128,46102,0.0,1,0.0,Ararat,5.7,16,5599,2002,May,Monday,Atom Egoyan,Male
1129,46108,18.0,2,476.684675,Home Alone,7.1,2414,4885,1990,Nov,Friday,Chris Columbus,Male
1130,46110,21.0,20,177.2,Tootsie,6.9,421,4965,1982,Dec,Thursday,Sydney Pollack,Male
1131,46111,15.0,58,356.830601,Top Gun,6.7,1698,4923,1986,May,Friday,Tony Scott,Male
1132,46112,17.0,45,213.525736,"Crouching Tiger, Hidden Dragon",7.2,927,4867,2000,Oct,Sunday,Ang Lee,Male
1133,46113,15.0,80,356.296601,American Beauty,7.9,3313,4764,1999,Sep,Wednesday,Sam Mendes,Male
1134,46115,15.0,17,216.614388,Twins,5.7,559,5005,1988,Dec,Friday,Ivan Reitman,Male
1135,46117,15.0,17,146.292009,The Color Purple,7.7,338,4799,1985,Dec,Wednesday,Steven Spielberg,Male
1136,46121,15.0,3,67.182787,Coal Miner's Daughter,7.2,67,4838,1980,Mar,Friday,Michael Apted,Male
1137,46124,15.0,22,61.399552,National Lampoon's Vacation,7.1,410,5130,1983,Jul,Thursday,Harold Ramis,Male
1138,46126,15.0,19,123.384128,The Queen,6.8,338,5249,2006,Sep,Friday,Stephen Frears,
1139,46127,15.0,58,73.326666,Beetlejuice,7.1,1444,4785,1988,Feb,Monday,Tim Burton,Male
1140,46128,15.0,2,55.184721,Why Did I Get Married?,6.1,33,5554,2007,Oct,Friday,Tyler Perry,Male
1141,46131,15.0,4,66.966987,When a Stranger Calls,5.4,268,4930,2006,Feb,Friday,Simon West,Male
1142,46132,15.0,9,52.970014,Big Fat Liar,5.6,197,4842,2002,Feb,Friday,Shawn Levy,Male
1143,46134,15.0,13,64.256513,Wag the Dog,6.7,270,5037,1997,Dec,Thursday,Barry Levinson,Male
1144,46138,15.0,21,40.283321,The Faculty,6.2,492,5097,1998,Dec,Friday,Robert Rodriguez,
1145,46140,15.0,19,44.862187,Cop Land,6.6,382,4900,1997,Aug,Friday,James Mangold,Male
1146,46142,7.0,49,48.126384,End of Watch,7.2,1170,4811,2012,Sep,Thursday,David Ayer,
1147,46143,15.0,11,35.00718,The Skulls,5.8,156,4810,2000,Mar,Friday,Rob Cohen,Male
1148,46145,0.0,7,0.0,Malibu's Most Wanted,4.7,77,5191,2003,Apr,Thursday,John Whitesell,Male
1149,46153,16.0,44,30.857814,The Princess Bride,7.6,1486,5101,1987,Sep,Friday,Rob Reiner,Male
1150,46160,14.0,3,32.645546,Because of Winn-Dixie,6.1,61,5162,2005,Feb,Friday,Wayne Wang,
1151,46166,15.0,30,85.306374,Match Point,7.3,1105,5457,2005,Oct,Wednesday,Woody Allen,Male
1152,46168,11.5,15,23.237911,The Remains of the Day,7.5,202,5826,1993,Nov,Friday,James Ivory,Male
1153,46169,15.0,19,43.101594,Boogie Nights,7.5,796,5363,1997,Sep,Thursday,Paul Thomas Anderson,Male
1154,46180,15.0,45,32.556119,The November Man,6.0,639,4904,2014,Aug,Wednesday,Roger Donaldson,Male
1155,46197,15.0,6,0.0,New York Stories,6.2,64,5179,1989,Mar,Friday,Francis Ford Coppola,Male
1156,46202,15.0,41,0.0,Brazil,7.5,861,5014,1985,Feb,Wednesday,Terry Gilliam,Male
1157,46204,15.0,49,46.189568,The Big Lebowski,7.8,2926,5135,1998,Mar,Friday,Joel Coen,
1158,46207,16.0,9,18.928871,A Mighty Heart,6.7,95,5549,2007,Jan,Monday,Michael Winterbottom,Male
1159,46217,15.0,13,8.138788,Promised Land,6.0,243,5283,2012,Sep,Sunday,Gus Van Sant,Male
1160,46218,15.0,21,35.097815,Whatever Works,6.8,350,5457,2009,Jun,Friday,Woody Allen,Male
1161,46224,15.0,31,20.117339,Mulholland Drive,7.6,1477,5265,2001,May,Wednesday,David Lynch,Male
1162,46226,22.0,12,0.0,You Will Meet a Tall Dark Stranger,5.8,251,5457,2010,May,Sunday,Woody Allen,Male
1163,46229,15.0,11,5.92641,Transsiberian,6.5,195,5894,2008,Jan,Friday,Brad Anderson,Male
1164,46234,0.0,0,0.0,Felicia's Journey,6.6,23,5599,1999,Nov,Wednesday,Atom Egoyan,Male
1165,46237,8.0,6,0.529766,Things to Do in Denver When You're Dead,6.7,85,5207,1995,Dec,Friday,Gary Fleder,Male
1166,46256,14.6,52,70.906973,Groundhog Day,7.4,2301,5130,1993,Feb,Thursday,Harold Ramis,Male
1167,46261,14.0,37,159.157447,Unforgiven,7.7,1113,5087,1992,Aug,Friday,Clint Eastwood,Male
1168,46263,15.0,59,377.910544,Slumdog Millionaire,7.6,2827,5222,2008,May,Monday,Danny Boyle,Male
1169,46265,14.0,45,463.0,Pretty Woman,7.0,1746,5053,1990,Mar,Friday,Garry Marshall,Male
1170,46268,14.0,25,161.001698,Born on the Fourth of July,6.7,395,4839,1989,Dec,Wednesday,Oliver Stone,Male
1171,46269,14.0,22,154.864401,Cool Runnings,6.8,491,4832,1993,Sep,Thursday,Jon Turteltaub,Male
1172,46274,0.0,4,0.0,Good Deeds,6.2,45,5554,2012,Feb,Thursday,Tyler Perry,Male
1173,46279,14.0,3,27.515786,Poetic Justice,6.9,47,5024,1993,Jul,Friday,John Singleton,Male
1174,46281,14.0,6,19.8,Vampire in Brooklyn,4.5,111,5307,1995,Oct,Friday,Wes Craven,Male
1175,46284,14.0,14,0.0,My Boss's Daughter,4.4,180,5253,2003,Aug,Thursday,David Zucker,Male
1176,46290,0.0,3,0.0,"New York, New York",6.1,67,4809,1977,Jun,Tuesday,Martin Scorsese,Male
1177,46291,0.0,1,0.0,Crooklyn,6.7,31,5195,1994,May,Friday,Spike Lee,Male
1178,46295,14.0,4,10.42447,Head Over Heels,5.3,73,4955,2001,Feb,Friday,Mark Waters,Male
1179,46301,0.0,4,4.291965,Catch a Fire,6.4,25,4880,2006,Oct,Friday,Phillip Noyce,Male
1180,46303,14.0,0,2.474,Jefferson in Paris,5.2,10,5826,1995,Mar,Friday,James Ivory,Male
1181,46306,0.0,9,5.4055,Mr. Turner,6.3,204,5709,2014,Oct,Friday,Mike Leigh,Male
1182,46309,12.0,4,0.0,Reign of Assassins,6.7,57,4893,2010,Sep,Wednesday,John Woo,Male
1183,46313,14.0,24,1.755212,Flipped,7.4,418,5101,2010,Aug,Friday,Rob Reiner,Male
1184,46314,14.0,44,178.043761,Brokeback Mountain,7.5,1480,4867,2005,Sep,Friday,Ang Lee,Male
1185,46324,13.0,18,123.92237,"Good Morning, Vietnam",7.1,642,5037,1987,Dec,Wednesday,Barry Levinson,Male
1186,46326,13.0,6,98.441954,Justin Bieber: Never Say Never,4.8,154,4868,2011,Feb,Friday,Jon M. Chu,Male
1187,46327,13.0,91,327.803731,Black Swan,7.3,4430,4881,2010,Dec,Thursday,Darren Aronofsky,Male
1188,46330,7.0,17,72.5,A Nightmare on Elm Street 4: The Dream Master,5.8,281,4958,1988,Aug,Friday,Renny Harlin,Male
1189,46339,17.0,60,119.100758,The Shallows,6.2,1567,5202,2016,Jun,Friday,Jaume Collet-Serra,Male
1190,46354,19.0,24,68.673228,Letters from Iwo Jima,7.2,541,5087,2006,Dec,Tuesday,Clint Eastwood,Male
1191,46355,13.0,6,11.130889,The Astronaut Farmer,6.2,123,5951,2006,Oct,Sunday,Michael Polish,Male
1192,46367,0.0,4,0.0,Resurrecting the Champ,5.9,60,5140,2007,Jun,Thursday,Rod Lurie,Male
1193,46368,13.0,17,18.0,Admission,5.4,304,4924,2013,Mar,Thursday,Paul Weitz,Male
1194,46370,15.0,26,8.459458,Chloe,5.9,498,5599,2009,Mar,Wednesday,Atom Egoyan,Male
1195,46372,13.0,12,2.636637,Find Me Guilty,6.5,138,5615,2006,Mar,Thursday,Sidney Lumet,
1196,46376,0.0,2,0.0,The Claim,5.6,17,5549,2000,Dec,Friday,Michael Winterbottom,Male
1197,46380,13.0,34,68.572378,The Call,6.6,1257,5894,2013,Mar,Thursday,Brad Anderson,Male
1198,46387,12.5,35,12.281551,True Romance,7.5,749,4923,1993,Sep,Thursday,Tony Scott,Male
1199,46390,13.0,11,0.0,The Killer Inside Me,6.0,173,5549,2010,Feb,Friday,Michael Winterbottom,Male
1200,46391,0.0,5,0.0,Cat People,6.0,94,5970,1982,Apr,Friday,Paul Schrader,
1201,46400,20.0,26,31.327899,Machete,6.3,1150,5097,2010,Sep,Wednesday,Robert Rodriguez,
1202,46407,11.0,60,235.483004,American Pie,6.4,2296,4780,1999,Jul,Friday,Chris Weitz,
1203,46410,12.0,6,96.070507,Think Like a Man,6.9,281,4894,2012,Apr,Monday,Tim Story,Male
1204,46411,12.0,10,75.781642,Barbershop,6.2,137,4894,2002,Apr,Monday,Tim Story,Male
1205,46413,15.0,41,107.217396,Ace Ventura: Pet Detective,6.4,1648,4812,1994,Feb,Friday,Tom Shadyac,Male
1206,46417,12.0,45,114.194847,Step Up,6.7,1060,5303,2006,Aug,Friday,Anne Fletcher,Female
1207,46419,12.0,40,39.673162,Jackie Brown,7.3,1514,4927,1997,Dec,Wednesday,Quentin Tarantino,Male
1208,46423,5.0,14,42.365581,Time Bandits,6.6,249,5014,1981,Jul,Monday,Terry Gilliam,Male
1209,46439,12.0,6,21.133087,Stir of Echoes,6.5,330,5147,1999,Sep,Friday,David Koepp,Male
1210,46440,12.0,29,100.129872,Philomena,7.4,579,5249,2013,Nov,Friday,Stephen Frears,
1211,46446,12.0,29,17.654912,Nebraska,7.4,636,5451,2013,Sep,Saturday,Alexander Payne,
1212,46448,12.0,1,17.292381,Max Keeble's Big Move,5.4,33,5105,2001,Oct,Friday,Tim Hill,Male
1213,46449,12.0,16,22.939027,Young Adult,5.6,364,5450,2011,Dec,Friday,Jason Reitman,Male
1214,46452,12.0,0,12.90279,Living Out Loud,5.3,11,5235,1998,Oct,Friday,Richard LaGravenese,Male
1215,46454,0.0,14,0.0,Rachel Getting Married,6.1,163,5009,2008,Oct,Friday,Jonathan Demme,Male
1216,46457,14.0,26,85.0,Das Boot,7.9,613,4833,1981,Sep,Wednesday,Wolfgang Petersen,Male
1217,46460,0.0,21,92.863945,House of Flying Daggers,7.1,439,4945,2004,May,Wednesday,Zhang Yimou,Male
1218,46467,0.0,7,0.0,Celebrity,6.0,111,5457,1998,Sep,Monday,Woody Allen,Male
1219,46470,12.0,2,4.939939,Girl 6,5.7,16,5195,1996,Mar,Friday,Spike Lee,Male
1220,46484,12.0,5,1.644755,Ondine,6.5,84,5193,2009,Sep,Monday,Neil Jordan,
1221,46487,0.0,2,0.0,Critical Care,6.1,9,5615,1997,Oct,Friday,Sidney Lumet,
1222,46489,0.0,2,0.0,Darling Companion,5.3,22,5082,2012,Apr,Friday,Lawrence Kasdan,Male
1223,46493,0.0,1,0.0,"A Woman, a Gun and a Noodle Shop",4.8,13,4945,2009,Dec,Friday,Zhang Yimou,Male
1224,46498,20.0,5,0.017479,5 Days of War,5.8,62,4958,2011,Apr,Thursday,Renny Harlin,Male
1225,46502,10.0,53,83.557872,Snatch,7.7,2912,4888,2000,Sep,Friday,Guy Ritchie,Male
